"Name","STN","pVal"
"AT2G39470.1","-0.6783","0.0796"
"AT1G63940.1","0.6736","0.0807"
"AT1G30690.1","0.673","0.0807"
"AT4G24800.1","0.673","0.0807"
"AT1G18070.1","0.673","0.0807"
"AT3G19450.1","0.6729","0.0814"
"AT5G04430.1","0.6729","0.0814"
"AT2G21385.1","-0.6729","0.0814"
"AT4G30620.1","-0.6688","0.0822"
"ATCG00350.1","-0.668","0.0823"
"AT1G48030.1","0.6689","0.0824"
"ATCG00670.1","0.6644","0.0828"
"AT4G35100.1","-0.6616","0.083"
"AT4G21280.1","-0.6612","0.0831"
"AT1G44920.1","0.6601","0.0833"
"AT4G27640.1","-0.6601","0.0855"
"AT2G05620.1","-0.6601","0.0855"
"AT3G44330.1","-0.6601","0.0855"
"AT2G46650.1","-0.6601","0.0855"
"AT3G08940.2","-0.6596","0.0856"
"sum17","-0.6596","0.0856"
"AT3G52140.1","-0.6591","0.0856"
"AT4G20980.1","0.6567","0.0861"
"AT1G79550.1","0.6552","0.0865"
"AT5G12140.1","0.6546","0.0866"
"AT5G62530.1","0.6546","0.0866"
"AT3G27280.1","0.6514","0.0871"
"sum109","0.6513","0.0871"
"AT1G02920.1","0.6505","0.0873"
"AT1G11910.1","-0.6486","0.0874"
"AT4G31990.1","0.649","0.0875"
"AT1G56450.1","0.6481","0.0876"
"AT1G56340.1","0.6466","0.0877"
"sum76","0.6456","0.0879"
"AT1G18270.1","0.6456","0.0879"
"AT4G18930.1","0.6456","0.0879"
"AT2G14170.1","0.6456","0.0879"
"AT2G39080.1","0.6456","0.0879"
"AT4G11260.1","0.6456","0.0879"
"AT3G04260.1","0.6456","0.0879"
"AT2G44100.1","0.6456","0.0879"
"AT3G56010.1","0.6456","0.0879"
"AT5G55940.1","0.6456","0.0879"
"AT3G02660.1","0.6456","0.0879"
"AT1G74960.1","0.6456","0.0879"
"AT3G13490.1","0.6456","0.0879"
"AT1G79560.1","0.6456","0.0879"
"AT1G10670.1","0.6456","0.0879"
"AT2G31750.1","0.6456","0.0879"
"AT2G44870.1","0.6456","0.0879"
"AT1G59610.1","-0.6456","0.0912"
"AT1G72610.1","-0.6456","0.0912"
"AT5G37475.1","-0.6456","0.0912"
"AT4G12650.1","-0.6456","0.0912"
"AT2G17420.1","-0.6456","0.0912"
"AT1G54520.1","-0.6456","0.0912"
"AT1G42960.1","-0.6456","0.0912"
"AT1G20330.1","-0.6456","0.0912"
"AT2G45140.1","-0.6456","0.0912"
"AT1G21630.1","-0.6456","0.0912"
"AT3G06730.1","-0.6456","0.0912"
"AT3G18060.1","0.6452","0.0915"
"AT1G33590.1","0.6431","0.0922"
"AT5G66530.1","-0.6426","0.0923"
"AT4G32260.1","0.6426","0.0924"
"sum81","-0.6407","0.0926"
"AT5G02160.1","0.6407","0.0927"
"AT5G17050.1","0.6407","0.0927"
"AT4G30220.1","-0.6407","0.0937"
"AT5G49460.1","-0.6391","0.0944"
"AT1G53280.1","0.639","0.0946"
"AT1G20020.1","-0.6351","0.0954"
"sum202","-0.6351","0.0954"
"AT5G40810.1","0.6319","0.0965"
"AT3G01280.1","-0.6285","0.0968"
"AT4G39970.1","-0.6281","0.0971"
"AT2G28000.1","0.6246","0.0978"
"AT3G53420.1","-0.6227","0.098"
"AT5G24300.1","0.6205","0.0985"
"AT5G49910.1","0.6205","0.0988"
"AT2G40840.1","0.6176","0.0991"
"sum16","0.6169","0.0993"
"AT5G11670.1","0.614","0.0996"
"AT3G62030.1","0.6139","0.0996"
"AT3G11630.1","-0.6099","0.1003"
"sum200","0.6107","0.1004"
"sum206","0.6083","0.1012"
"AT5G16620.1","0.6056","0.1018"
"AT4G14890.1","0.6056","0.1018"
"AT5G64860.1","0.6056","0.1018"
"AT4G25890.1","-0.6056","0.1026"
"AT5G42950.1","-0.6056","0.1026"
"AT4G16760.1","0.6026","0.1033"
"AT4G00490.1","0.6026","0.1033"
